Gene	pd_id
Pp1s105_201V6.1	PHYPADRAFT_230424
Pp1s105_205V6.1	PHYPADRAFT_133704,PHYPADRAFT_82730
Pp1s105_212V6.1	PHYPADRAFT_19961
Pp1s105_216V6.1	PHYPADRAFT_133638
Pp1s105_219V6.1	PHYPADRAFT_233795
Pp1s105_223V6.1	PHYPADRAFT_230430
Pp1s105_226V6.1	PHYPADRAFT_233796
Pp1s105_237V6.1	PHYPADRAFT_230436
Pp1s105_241V6.1	PHYPADRAFT_133641
Pp1s105_245V6.1	PHYPADRAFT_230439
Pp1s105_249V6.1	PHYPADRAFT_230440
Pp1s105_252V6.1	PHYPADRAFT_230441
Pp1s105_28V6.1	PHYPADRAFT_82641
Pp1s105_29V6.1	PHYPADRAFT_233768
Pp1s105_31V6.1	PHYPADRAFT_187412
Pp1s105_31V6.2	PHYPADRAFT_187412
Pp1s105_33V6.1	PHYPADRAFT_230371
Pp1s105_37V6.1	PHYPADRAFT_14545
Pp1s105_38V6.1	PHYPADRAFT_166210
Pp1s105_38V6.2	PHYPADRAFT_166210
Pp1s105_39V6.1	PHYPADRAFT_166210
Pp1s105_42V6.1	PHYPADRAFT_133675
Pp1s105_42V6.2	PHYPADRAFT_133675
Pp1s105_43V6.1	PHYPADRAFT_166214
Pp1s105_43V6.2	PHYPADRAFT_166214
Pp1s105_45V6.1	PHYPADRAFT_187417
Pp1s105_45V6.2	PHYPADRAFT_187417
Pp1s105_46V6.1	PHYPADRAFT_133634
Pp1s105_4V6.1	PHYPADRAFT_166204
Pp1s105_50V6.1	PHYPADRAFT_82655
Pp1s105_53V6.1	PHYPADRAFT_230380
Pp1s105_53V6.2	PHYPADRAFT_230380
Pp1s105_54V6.1	PHYPADRAFT_82657
Pp1s105_55V6.1	PHYPADRAFT_82658
Pp1s105_56V6.1	PHYPADRAFT_82659
Pp1s105_57V6.1	PHYPADRAFT_19840
Pp1s105_58V6.1	PHYPADRAFT_233778
Pp1s105_62V6.1	PHYPADRAFT_133681
Pp1s105_6V6.1	PHYPADRAFT_234968
Pp1s105_71V6.1	PHYPADRAFT_230388
Pp1s105_72V6.1	PHYPADRAFT_230388
Pp1s105_77V6.1	PHYPADRAFT_230389
Pp1s105_81V6.1	PHYPADRAFT_166219
Pp1s105_82V6.1	PHYPADRAFT_230391
Pp1s105_83V6.1	PHYPADRAFT_233780
Pp1s105_84V6.1	PHYPADRAFT_232556
Pp1s105_86V6.1	PHYPADRAFT_19094
Pp1s105_8V6.1	PHYPADRAFT_187409
Pp1s105_98V6.1	PHYPADRAFT_166220
Pp1s105_9V6.1	PHYPADRAFT_133628
Pp1s1060_1V6.1	PHYPADRAFT_157434
Pp1s10636_1V6.1	PHYPADRAFT_104282
Pp1s10642_1V6.1	PHYPADRAFT_104283
Pp1s10650_1V6.1	PHYPADRAFT_104284
Pp1s106_103V6.1	PHYPADRAFT_214829
Pp1s106_110V6.1	PHYPADRAFT_230489
Pp1s106_114V6.1	PHYPADRAFT_37266
Pp1s106_115V6.1	PHYPADRAFT_133738
Pp1s106_121V6.1	PHYPADRAFT_133772
Pp1s106_121V6.2	PHYPADRAFT_133833
Pp1s106_122V6.1	PHYPADRAFT_230494
Pp1s106_127V6.1	PHYPADRAFT_233823
Pp1s106_128V6.1	PHYPADRAFT_166241
Pp1s106_12V6.1	PHYPADRAFT_230448
Pp1s106_134V6.1	PHYPADRAFT_233825
Pp1s106_135V6.1	PHYPADRAFT_230500,PHYPADRAFT_232573
Pp1s106_138V6.1	PHYPADRAFT_49260
Pp1s106_13V6.1	PHYPADRAFT_230449
Pp1s106_147V6.1	PHYPADRAFT_230502
Pp1s106_148V6.1	PHYPADRAFT_187500
Pp1s106_148V6.2	PHYPADRAFT_187500
Pp1s106_148V6.3	PHYPADRAFT_187500
Pp1s106_166V6.1	PHYPADRAFT_133761
Pp1s106_167V6.1	PHYPADRAFT_133797
Pp1s106_169V6.1	PHYPADRAFT_214845
Pp1s106_16V6.1	PHYPADRAFT_233804
Pp1s106_16V6.2	PHYPADRAFT_233804
Pp1s106_170V6.1	PHYPADRAFT_230507
Pp1s106_174V6.1	PHYPADRAFT_214849
Pp1s106_177V6.1	PHYPADRAFT_19259
Pp1s106_183V6.1	PHYPADRAFT_19258
Pp1s106_185V6.1	PHYPADRAFT_133835
Pp1s106_186V6.1	PHYPADRAFT_230514
Pp1s106_189V6.1	PHYPADRAFT_230515
Pp1s106_190V6.1	PHYPADRAFT_187523
Pp1s106_191V6.1	PHYPADRAFT_233835
Pp1s106_194V6.1	PHYPADRAFT_230518
Pp1s106_196V6.1	PHYPADRAFT_230519
Pp1s106_204V6.1	PHYPADRAFT_233836
Pp1s106_207V6.1	PHYPADRAFT_232995
Pp1s106_209V6.1	PHYPADRAFT_133790
Pp1s106_212V6.1	PHYPADRAFT_230523
Pp1s106_214V6.1	PHYPADRAFT_230524
Pp1s106_216V6.1	PHYPADRAFT_133834
Pp1s106_224V6.1	PHYPADRAFT_16221
Pp1s106_227V6.1	PHYPADRAFT_230529
Pp1s106_22V6.1	PHYPADRAFT_133767
Pp1s106_22V6.3	PHYPADRAFT_82746
Pp1s106_24V6.1	PHYPADRAFT_133807
Pp1s106_25V6.1	PHYPADRAFT_230456
Pp1s106_25V6.2	PHYPADRAFT_230456
Pp1s106_27V6.1	PHYPADRAFT_166228
Pp1s106_2V6.1	PHYPADRAFT_32763
Pp1s106_30V6.1	PHYPADRAFT_166229
Pp1s106_32V6.1	PHYPADRAFT_133829
Pp1s106_35V6.1	PHYPADRAFT_46628
Pp1s106_36V6.1	PHYPADRAFT_82755
Pp1s106_36V6.2	PHYPADRAFT_82755
Pp1s106_37V6.1	PHYPADRAFT_82755
Pp1s106_38V6.1	PHYPADRAFT_82756
Pp1s106_38V6.2	PHYPADRAFT_82756
Pp1s106_39V6.1	PHYPADRAFT_187462
Pp1s106_40V6.1	PHYPADRAFT_133793
Pp1s106_46V6.1	PHYPADRAFT_58449
Pp1s106_46V6.2	PHYPADRAFT_58449
Pp1s106_48V6.1	PHYPADRAFT_232568,PHYPADRAFT_82763
Pp1s106_48V6.2	PHYPADRAFT_232568,PHYPADRAFT_82763
Pp1s106_4V6.1	PHYPADRAFT_166224
Pp1s106_50V6.1	PHYPADRAFT_166233
Pp1s106_51V6.1	PHYPADRAFT_166233
Pp1s106_52V6.1	PHYPADRAFT_82766
Pp1s106_55V6.1	PHYPADRAFT_230470
Pp1s106_57V6.1	PHYPADRAFT_187470,PHYPADRAFT_230471
Pp1s106_5V6.1	PHYPADRAFT_166224
Pp1s106_60V6.1	PHYPADRAFT_82772
Pp1s106_64V6.1	PHYPADRAFT_82773
Pp1s106_65V6.1	PHYPADRAFT_214811
Pp1s106_67V6.1	PHYPADRAFT_133776
Pp1s106_68V6.1	PHYPADRAFT_214814
Pp1s106_68V6.2	PHYPADRAFT_214814
Pp1s106_69V6.1	PHYPADRAFT_187481
Pp1s106_71V6.1	PHYPADRAFT_234981
Pp1s106_72V6.1	PHYPADRAFT_133729
Pp1s106_74V6.1	PHYPADRAFT_233819
Pp1s106_74V6.2	PHYPADRAFT_233819
Pp1s106_79V6.1	PHYPADRAFT_233820
Pp1s106_83V6.1	PHYPADRAFT_230484
Pp1s106_86V6.1	PHYPADRAFT_133828
Pp1s106_95V6.1	PHYPADRAFT_166240
Pp1s10701_1V6.1	PHYPADRAFT_104286
Pp1s10704_1V6.1	PHYPADRAFT_104287
Pp1s10726_2V6.1	PHYPADRAFT_104288
Pp1s10735_2V6.1	PHYPADRAFT_104289
Pp1s10737_1V6.1	PHYPADRAFT_104290
Pp1s10758_1V6.1	PHYPADRAFT_104291
Pp1s10762_2V6.1	PHYPADRAFT_104292
Pp1s10772_1V6.1	PHYPADRAFT_104293
Pp1s10785_1V6.1	PHYPADRAFT_104295
Pp1s107_101V6.1	PHYPADRAFT_166262
Pp1s107_101V6.2	PHYPADRAFT_166262
Pp1s107_102V6.1	PHYPADRAFT_166262
Pp1s107_107V6.1	PHYPADRAFT_82897
Pp1s107_10V6.1	PHYPADRAFT_166244
Pp1s107_10V6.2	PHYPADRAFT_166244
Pp1s107_10V6.3	PHYPADRAFT_166244
Pp1s107_110V6.1	PHYPADRAFT_11286
Pp1s107_113V6.1	PHYPADRAFT_134012
Pp1s107_115V6.1	PHYPADRAFT_133984
Pp1s107_11V6.1	PHYPADRAFT_166246
Pp1s107_121V6.1	PHYPADRAFT_134018,PHYPADRAFT_7728
Pp1s107_124V6.1	PHYPADRAFT_134018
Pp1s107_130V6.1	PHYPADRAFT_187567
Pp1s107_133V6.1	PHYPADRAFT_82904
Pp1s107_134V6.1	PHYPADRAFT_82905
Pp1s107_136V6.1	PHYPADRAFT_82906
Pp1s107_137V6.1	PHYPADRAFT_82907
Pp1s107_159V6.1	PHYPADRAFT_133852,PHYPADRAFT_133895
Pp1s107_15V6.1	PHYPADRAFT_133941
Pp1s107_15V6.2	PHYPADRAFT_133941
Pp1s107_167V6.1	PHYPADRAFT_134039
Pp1s107_170V6.1	PHYPADRAFT_187582
Pp1s107_171V6.1	PHYPADRAFT_18684
Pp1s107_173V6.1	PHYPADRAFT_133902
Pp1s107_173V6.2	PHYPADRAFT_18684
Pp1s107_180V6.1	PHYPADRAFT_82929
Pp1s107_181V6.1	PHYPADRAFT_106900
Pp1s107_182V6.1	PHYPADRAFT_214932
Pp1s107_184V6.1	PHYPADRAFT_187600
Pp1s107_186V6.1	PHYPADRAFT_133924
Pp1s107_188V6.1	PHYPADRAFT_133879
Pp1s107_189V6.1	PHYPADRAFT_106904
Pp1s107_190V6.1	PHYPADRAFT_166275
Pp1s107_191V6.1	PHYPADRAFT_82936
Pp1s107_192V6.1	PHYPADRAFT_133948
Pp1s107_194V6.1	PHYPADRAFT_187613
Pp1s107_1V6.1	PHYPADRAFT_214865
Pp1s107_200V6.1	PHYPADRAFT_133855
Pp1s107_202V6.1	PHYPADRAFT_82944
Pp1s107_203V6.1	PHYPADRAFT_82945
Pp1s107_204V6.1	PHYPADRAFT_82945
Pp1s107_205V6.1	PHYPADRAFT_166279
Pp1s107_208V6.1	PHYPADRAFT_134045
Pp1s107_21V6.1	PHYPADRAFT_134054
Pp1s107_23V6.1	PHYPADRAFT_166248
Pp1s107_25V6.1	PHYPADRAFT_133903
Pp1s107_26V6.1	PHYPADRAFT_82851
Pp1s107_27V6.1	PHYPADRAFT_19585
Pp1s107_32V6.1	PHYPADRAFT_166250
Pp1s107_35V6.1	PHYPADRAFT_166252
Pp1s107_36V6.1	PHYPADRAFT_166252
Pp1s107_39V6.1	PHYPADRAFT_82856
Pp1s107_41V6.1	PHYPADRAFT_82856
Pp1s107_45V6.1	PHYPADRAFT_82857
Pp1s107_47V6.1	PHYPADRAFT_82858
Pp1s107_54V6.1	PHYPADRAFT_134001
Pp1s107_60V6.1	PHYPADRAFT_214883
Pp1s107_63V6.1	PHYPADRAFT_214886
Pp1s107_71V6.1	PHYPADRAFT_133871
Pp1s107_74V6.1	PHYPADRAFT_187557
Pp1s107_75V6.1	PHYPADRAFT_214893
Pp1s107_76V6.1	PHYPADRAFT_82882
Pp1s107_77V6.1	PHYPADRAFT_166260
Pp1s107_83V6.1	PHYPADRAFT_166261
Pp1s107_86V6.1	PHYPADRAFT_82886
Pp1s107_87V6.1	PHYPADRAFT_58471
Pp1s107_88V6.1	PHYPADRAFT_82888
Pp1s107_88V6.2	PHYPADRAFT_82888
Pp1s107_89V6.1	PHYPADRAFT_18984
Pp1s107_91V6.1	PHYPADRAFT_82889
Pp1s107_93V6.1	PHYPADRAFT_39280
Pp1s107_95V6.1	PHYPADRAFT_82891
Pp1s107_96V6.1	PHYPADRAFT_82892
Pp1s107_98V6.1	PHYPADRAFT_82893
Pp1s107_9V6.1	PHYPADRAFT_214870
Pp1s10800_1V6.1	PHYPADRAFT_104296
Pp1s10827_1V6.1	PHYPADRAFT_104297
Pp1s10892_1V6.1	PHYPADRAFT_104300
Pp1s10896_1V6.1	PHYPADRAFT_104301
Pp1s10897_2V6.1	PHYPADRAFT_104302
Pp1s108_101V6.1	PHYPADRAFT_233855
Pp1s108_101V6.2	PHYPADRAFT_233855
Pp1s108_101V6.3	PHYPADRAFT_233855
Pp1s108_107V6.1	PHYPADRAFT_134075
Pp1s108_107V6.2	PHYPADRAFT_134075
Pp1s108_107V6.3	PHYPADRAFT_134075
Pp1s108_107V6.4	PHYPADRAFT_134075
Pp1s108_108V6.1	PHYPADRAFT_233857
Pp1s108_108V6.2	PHYPADRAFT_233857
Pp1s108_113V6.1	PHYPADRAFT_230563
Pp1s108_117V6.1	PHYPADRAFT_16975
Pp1s108_12V6.1	PHYPADRAFT_82955
Pp1s108_131V6.1	PHYPADRAFT_233861
Pp1s108_132V6.1	PHYPADRAFT_230568
Pp1s108_134V6.1	PHYPADRAFT_230569
Pp1s108_140V6.1	PHYPADRAFT_233863
Pp1s108_144V6.1	PHYPADRAFT_134138
Pp1s108_153V6.1	PHYPADRAFT_233865
Pp1s108_163V6.1	PHYPADRAFT_134109
Pp1s108_16V6.1	PHYPADRAFT_82956
Pp1s108_171V6.1	PHYPADRAFT_228967
Pp1s108_171V6.2	PHYPADRAFT_228967
Pp1s108_176V6.1	PHYPADRAFT_230580
Pp1s108_177V6.1	PHYPADRAFT_233870
Pp1s108_180V6.1	PHYPADRAFT_232587
Pp1s108_182V6.1	PHYPADRAFT_187662
Pp1s108_185V6.1	PHYPADRAFT_233871
Pp1s108_186V6.1	PHYPADRAFT_233872
Pp1s108_187V6.1	PHYPADRAFT_233001
Pp1s108_189V6.1	PHYPADRAFT_233874
Pp1s108_24V6.1	PHYPADRAFT_134096
Pp1s108_25V6.1	PHYPADRAFT_214955
Pp1s108_26V6.1	PHYPADRAFT_134103
Pp1s108_26V6.2	PHYPADRAFT_134103
Pp1s108_26V6.3	PHYPADRAFT_134103
Pp1s108_28V6.1	PHYPADRAFT_214960
Pp1s108_2V6.1	PHYPADRAFT_82949
Pp1s108_32V6.1	PHYPADRAFT_214963,PHYPADRAFT_233844
Pp1s108_36V6.1	PHYPADRAFT_48243
Pp1s108_38V6.1	PHYPADRAFT_187631
Pp1s108_47V6.1	PHYPADRAFT_234989
Pp1s108_47V6.2	PHYPADRAFT_234989
Pp1s108_47V6.3	PHYPADRAFT_234989
Pp1s108_4V6.1	PHYPADRAFT_82950
Pp1s108_5V6.1	PHYPADRAFT_82951
Pp1s108_75V6.1	PHYPADRAFT_134118
Pp1s108_75V6.2	PHYPADRAFT_134118
Pp1s108_76V6.1	PHYPADRAFT_134079
Pp1s108_7V6.1	PHYPADRAFT_82952
Pp1s108_80V6.1	PHYPADRAFT_233852
Pp1s108_81V6.1	PHYPADRAFT_233852
Pp1s108_81V6.2	PHYPADRAFT_233852
Pp1s108_86V6.1	PHYPADRAFT_134117
Pp1s108_87V6.1	PHYPADRAFT_233853
Pp1s108_87V6.2	PHYPADRAFT_233853
Pp1s108_97V6.1	PHYPADRAFT_233854
Pp1s108_9V6.1	PHYPADRAFT_233839
Pp1s10906_3V6.1	PHYPADRAFT_29989
Pp1s10938_1V6.1	PHYPADRAFT_104306
Pp1s10959_1V6.1	PHYPADRAFT_104309
Pp1s10965_1V6.1	PHYPADRAFT_104311
Pp1s109_101V6.1	PHYPADRAFT_233887
Pp1s109_101V6.2	PHYPADRAFT_233887
Pp1s109_107V6.1	PHYPADRAFT_230619
Pp1s109_123V6.1	PHYPADRAFT_19842
Pp1s109_126V6.1	PHYPADRAFT_230621
Pp1s109_127V6.1	PHYPADRAFT_45136
Pp1s109_12V6.1	PHYPADRAFT_230588
Pp1s109_133V6.1	PHYPADRAFT_187695
Pp1s109_136V6.1	PHYPADRAFT_233892
Pp1s109_140V6.1	PHYPADRAFT_230627
Pp1s109_145V6.1	PHYPADRAFT_233894
Pp1s109_146V6.1	PHYPADRAFT_233895
Pp1s109_148V6.1	PHYPADRAFT_134217
Pp1s109_149V6.1	PHYPADRAFT_134217
Pp1s109_14V6.1	PHYPADRAFT_9689
Pp1s109_175V6.1	PHYPADRAFT_134209
Pp1s109_181V6.1	PHYPADRAFT_230635
Pp1s109_190V6.1	PHYPADRAFT_230637
Pp1s109_192V6.1	PHYPADRAFT_230639
Pp1s109_194V6.1	PHYPADRAFT_134238
Pp1s109_194V6.2	PHYPADRAFT_134238
Pp1s109_198V6.1	PHYPADRAFT_187707
Pp1s109_199V6.1	PHYPADRAFT_166292
Pp1s109_202V6.1	PHYPADRAFT_187710
Pp1s109_205V6.1	PHYPADRAFT_187712
Pp1s109_205V6.2	PHYPADRAFT_187712
Pp1s109_205V6.3	PHYPADRAFT_187712
Pp1s109_208V6.1	PHYPADRAFT_134247
Pp1s109_214V6.1	PHYPADRAFT_134169
Pp1s109_21V6.1	PHYPADRAFT_230590
Pp1s109_228V6.1	PHYPADRAFT_233907
Pp1s109_234V6.1	PHYPADRAFT_233909
Pp1s109_238V6.1	PHYPADRAFT_187721
Pp1s109_238V6.2	PHYPADRAFT_187721
Pp1s109_241V6.1	PHYPADRAFT_187724
Pp1s109_241V6.10	PHYPADRAFT_187724
Pp1s109_241V6.11	PHYPADRAFT_187724
Pp1s109_241V6.2	PHYPADRAFT_187724
Pp1s109_241V6.3	PHYPADRAFT_187724
Pp1s109_241V6.4	PHYPADRAFT_187724
Pp1s109_241V6.5	PHYPADRAFT_187724
Pp1s109_241V6.6	PHYPADRAFT_187724
Pp1s109_241V6.7	PHYPADRAFT_187724
Pp1s109_241V6.8	PHYPADRAFT_187724
Pp1s109_241V6.9	PHYPADRAFT_187724
Pp1s109_249V6.1	PHYPADRAFT_106908
Pp1s109_249V6.2	PHYPADRAFT_106908
Pp1s109_249V6.3	PHYPADRAFT_106908
Pp1s109_251V6.1	PHYPADRAFT_134158
Pp1s109_260V6.1	PHYPADRAFT_233914
Pp1s109_263V6.1	PHYPADRAFT_230662
Pp1s109_267V6.1	PHYPADRAFT_187728
Pp1s109_267V6.2	PHYPADRAFT_187728
Pp1s109_268V6.1	PHYPADRAFT_187732
Pp1s109_271V6.1	PHYPADRAFT_233005
Pp1s109_271V6.2	PHYPADRAFT_233005
Pp1s109_271V6.3	PHYPADRAFT_233005
Pp1s109_272V6.1	PHYPADRAFT_230668
Pp1s109_35V6.1	PHYPADRAFT_215001
Pp1s109_35V6.2	PHYPADRAFT_215001
Pp1s109_40V6.1	PHYPADRAFT_134168
Pp1s109_44V6.1	PHYPADRAFT_230596
Pp1s109_51V6.1	PHYPADRAFT_230597
Pp1s109_51V6.2	PHYPADRAFT_230597
Pp1s109_52V6.1	PHYPADRAFT_187670
Pp1s109_57V6.1	PHYPADRAFT_187673
Pp1s109_60V6.1	PHYPADRAFT_230600
Pp1s109_62V6.1	PHYPADRAFT_134192
Pp1s109_63V6.1	PHYPADRAFT_187677
Pp1s109_65V6.1	PHYPADRAFT_187677
Pp1s109_69V6.1	PHYPADRAFT_233879
Pp1s109_70V6.1	PHYPADRAFT_134160
Pp1s109_70V6.2	PHYPADRAFT_134160
Pp1s109_78V6.1	PHYPADRAFT_230607
Pp1s109_79V6.1	PHYPADRAFT_10989
Pp1s109_90V6.1	PHYPADRAFT_233881
Pp1s109_92V6.1	PHYPADRAFT_233882
Pp1s109_93V6.1	PHYPADRAFT_187682
Pp1s109_96V6.1	PHYPADRAFT_233884
Pp1s109_97V6.1	PHYPADRAFT_215021
Pp1s109_98V6.1	PHYPADRAFT_233886
Pp1s10_100V6.1	PHYPADRAFT_66296
Pp1s10_102V6.1	PHYPADRAFT_109466
Pp1s10_104V6.1	PHYPADRAFT_202545
Pp1s10_107V6.1	PHYPADRAFT_66302
Pp1s10_108V6.1	PHYPADRAFT_159182
Pp1s10_111V6.1	PHYPADRAFT_114607
Pp1s10_111V6.2	PHYPADRAFT_114607
Pp1s10_115V6.1	PHYPADRAFT_159184
Pp1s10_122V6.1	PHYPADRAFT_66307
Pp1s10_124V6.1	PHYPADRAFT_66308
Pp1s10_127V6.1	PHYPADRAFT_159185
Pp1s10_129V6.1	PHYPADRAFT_159186
Pp1s10_130V6.1	PHYPADRAFT_114638
Pp1s10_132V6.1	PHYPADRAFT_202553,PHYPADRAFT_66313
Pp1s10_135V6.1	PHYPADRAFT_66313
Pp1s10_139V6.1	PHYPADRAFT_114451
Pp1s10_139V6.2	PHYPADRAFT_114451
Pp1s10_143V6.1	PHYPADRAFT_66315
Pp1s10_144V6.1	PHYPADRAFT_175047
Pp1s10_147V6.1	PHYPADRAFT_159190
Pp1s10_149V6.1	PHYPADRAFT_104607
Pp1s10_152V6.1	PHYPADRAFT_159193
Pp1s10_152V6.2	PHYPADRAFT_159193
Pp1s10_152V6.3	PHYPADRAFT_159193
Pp1s10_153V6.1	PHYPADRAFT_50856
Pp1s10_156V6.1	PHYPADRAFT_66325
Pp1s10_161V6.1	PHYPADRAFT_175055
Pp1s10_163V6.1	PHYPADRAFT_159195
Pp1s10_164V6.1	PHYPADRAFT_159196
Pp1s10_167V6.1	PHYPADRAFT_66329
Pp1s10_171V6.1	PHYPADRAFT_66330
Pp1s10_171V6.2	PHYPADRAFT_66330
Pp1s10_171V6.3	PHYPADRAFT_66330
Pp1s10_171V6.4	PHYPADRAFT_66330
Pp1s10_171V6.5	PHYPADRAFT_66330
Pp1s10_171V6.6	PHYPADRAFT_66330
Pp1s10_171V6.7	PHYPADRAFT_66330
Pp1s10_172V6.1	PHYPADRAFT_27244
Pp1s10_172V6.2	PHYPADRAFT_27244
Pp1s10_173V6.1	PHYPADRAFT_104611
Pp1s10_174V6.1	PHYPADRAFT_66333
Pp1s10_175V6.1	PHYPADRAFT_114439
Pp1s10_176V6.1	PHYPADRAFT_66336
Pp1s10_178V6.1	PHYPADRAFT_66338
Pp1s10_179V6.1	PHYPADRAFT_114373
Pp1s10_17V6.1	PHYPADRAFT_202504
Pp1s10_181V6.1	PHYPADRAFT_55357
Pp1s10_182V6.1	PHYPADRAFT_66342
Pp1s10_183V6.1	PHYPADRAFT_66343
Pp1s10_183V6.2	PHYPADRAFT_66343
Pp1s10_184V6.1	PHYPADRAFT_66345
Pp1s10_185V6.1	PHYPADRAFT_114654
Pp1s10_187V6.1	PHYPADRAFT_159199
Pp1s10_188V6.1	PHYPADRAFT_159199
Pp1s10_190V6.1	PHYPADRAFT_114488
Pp1s10_192V6.1	PHYPADRAFT_202568
Pp1s10_192V6.2	PHYPADRAFT_202568
Pp1s10_194V6.1	PHYPADRAFT_114628
Pp1s10_195V6.1	PHYPADRAFT_27724
Pp1s10_197V6.1	PHYPADRAFT_66355
Pp1s10_198V6.1	PHYPADRAFT_66356
Pp1s10_1V6.1	PHYPADRAFT_159151
Pp1s10_200V6.1	PHYPADRAFT_114546
Pp1s10_200V6.2	PHYPADRAFT_114546
Pp1s10_201V6.1	PHYPADRAFT_114420
Pp1s10_202V6.1	PHYPADRAFT_159202
Pp1s10_203V6.1	PHYPADRAFT_114589
Pp1s10_205V6.1	PHYPADRAFT_55364
Pp1s10_205V6.2	PHYPADRAFT_55364
Pp1s10_206V6.1	PHYPADRAFT_66363
Pp1s10_20V6.1	PHYPADRAFT_159156
Pp1s10_211V6.1	PHYPADRAFT_66367
Pp1s10_212V6.1	PHYPADRAFT_159203
Pp1s10_212V6.2	PHYPADRAFT_159203
Pp1s10_224V6.1	PHYPADRAFT_114578
Pp1s10_225V6.1	PHYPADRAFT_114462
Pp1s10_226V6.1	PHYPADRAFT_66374
Pp1s10_228V6.1	PHYPADRAFT_114536
Pp1s10_231V6.1	PHYPADRAFT_114516,PHYPADRAFT_66378
Pp1s10_231V6.2	PHYPADRAFT_114516,PHYPADRAFT_66378
Pp1s10_234V6.1	PHYPADRAFT_66381
Pp1s10_235V6.1	PHYPADRAFT_66382
Pp1s10_240V6.1	PHYPADRAFT_175070
Pp1s10_242V6.1	PHYPADRAFT_159206
Pp1s10_243V6.1	PHYPADRAFT_104615
Pp1s10_244V6.1	PHYPADRAFT_114453
Pp1s10_245V6.1	PHYPADRAFT_24284
Pp1s10_246V6.1	PHYPADRAFT_66391
Pp1s10_248V6.1	PHYPADRAFT_114497
Pp1s10_248V6.2	PHYPADRAFT_114497
Pp1s10_248V6.3	PHYPADRAFT_114497
Pp1s10_248V6.4	PHYPADRAFT_114497
Pp1s10_249V6.1	PHYPADRAFT_175074
Pp1s10_249V6.2	PHYPADRAFT_175074
Pp1s10_24V6.1	PHYPADRAFT_66250
Pp1s10_252V6.1	PHYPADRAFT_175076
Pp1s10_253V6.1	PHYPADRAFT_25547
Pp1s10_254V6.1	PHYPADRAFT_26038
Pp1s10_256V6.1	PHYPADRAFT_66397
Pp1s10_259V6.1	PHYPADRAFT_66398
Pp1s10_260V6.1	PHYPADRAFT_66399
Pp1s10_264V6.1	PHYPADRAFT_66400
Pp1s10_267V6.1	PHYPADRAFT_8347
Pp1s10_268V6.1	PHYPADRAFT_24318
Pp1s10_269V6.1	PHYPADRAFT_66403
Pp1s10_26V6.1	PHYPADRAFT_66251,PHYPADRAFT_66252
Pp1s10_271V6.1	PHYPADRAFT_27306
Pp1s10_278V6.1	PHYPADRAFT_114358
Pp1s10_286V6.1	PHYPADRAFT_66409
Pp1s10_28V6.1	PHYPADRAFT_114491
Pp1s10_295V6.1	PHYPADRAFT_114374
Pp1s10_296V6.1	PHYPADRAFT_114467
Pp1s10_296V6.2	PHYPADRAFT_114467
Pp1s10_298V6.1	PHYPADRAFT_51590
Pp1s10_29V6.1	PHYPADRAFT_66255
Pp1s10_300V6.1	PHYPADRAFT_51572
Pp1s10_300V6.2	PHYPADRAFT_51572
Pp1s10_301V6.1	PHYPADRAFT_66418
Pp1s10_306V6.1	PHYPADRAFT_202597
Pp1s10_308V6.1	PHYPADRAFT_66423
Pp1s10_312V6.1	PHYPADRAFT_55373
Pp1s10_314V6.1	PHYPADRAFT_114640
Pp1s10_315V6.1	PHYPADRAFT_66428
Pp1s10_316V6.1	PHYPADRAFT_55375
Pp1s10_317V6.1	PHYPADRAFT_66430
Pp1s10_319V6.1	PHYPADRAFT_114623
Pp1s10_323V6.1	PHYPADRAFT_175090
Pp1s10_323V6.2	PHYPADRAFT_175090
Pp1s10_323V6.3	PHYPADRAFT_175090
Pp1s10_323V6.4	PHYPADRAFT_175090
Pp1s10_324V6.1	PHYPADRAFT_66435
Pp1s10_326V6.1	PHYPADRAFT_159214
Pp1s10_32V6.1	PHYPADRAFT_55336
Pp1s10_330V6.1	PHYPADRAFT_66438
Pp1s10_331V6.1	PHYPADRAFT_159216
Pp1s10_333V6.1	PHYPADRAFT_66440
Pp1s10_334V6.1	PHYPADRAFT_66441
Pp1s10_336V6.1	PHYPADRAFT_66442
Pp1s10_337V6.1	PHYPADRAFT_66442
Pp1s10_33V6.1	PHYPADRAFT_66257
Pp1s10_341V6.1	PHYPADRAFT_114476,PHYPADRAFT_114591,PHYPADRAFT_66445
Pp1s10_348V6.1	PHYPADRAFT_27346
Pp1s10_349V6.1	PHYPADRAFT_50846
Pp1s10_34V6.1	PHYPADRAFT_159159
Pp1s10_351V6.1	PHYPADRAFT_175102
Pp1s10_351V6.2	PHYPADRAFT_175102
Pp1s10_357V6.1	PHYPADRAFT_62281
Pp1s10_359V6.1	PHYPADRAFT_31920
Pp1s10_361V6.1	PHYPADRAFT_159226
Pp1s10_363V6.1	PHYPADRAFT_66459
Pp1s10_364V6.1	PHYPADRAFT_66460
Pp1s10_367V6.1	PHYPADRAFT_20483
Pp1s10_369V6.1	PHYPADRAFT_66462
Pp1s10_36V6.1	PHYPADRAFT_114442
Pp1s10_36V6.2	PHYPADRAFT_114442
Pp1s10_377V6.1	PHYPADRAFT_66463
Pp1s10_378V6.1	PHYPADRAFT_35913
Pp1s10_379V6.1	PHYPADRAFT_159228
Pp1s10_37V6.1	PHYPADRAFT_66260
